
=cluster;reliance;idea;airtel;mtnl
colors=light_green,yellow,red,med_blue
=table
title=Last Hop Latency for 106.187.35.87
yformat=%gms
rotateby=-45
legendx=right
legendy=center
=nogridy
ylabel=latency in ms
xlabel=Locations
# stretch it out in x direction
xscale=1
=table
#	reliance	idea	airtel	mtnl

Delhi3G	254.221632826	0	565.010039653	697.281623427	
Ukwa	0	420.971838095	968.939545455	1280.62628267	
Paraswada	0	355.408010038	1003.91322636	1036.05767121	
Jaipur	0	407.680388601	452.281160494	419.675660606	
Delhi	417.018686275	616.719935129	532.726719832	751.926688109	
Samanapur	491.202256545	0	0	904.553248322	
Lamta	544.212582524	0	935.742392157	953.608808271	
Sikar	0	503.000674419	591.788273684	452.692326613	
Dindori	0	285.95729344	477.265033742	1064.80485177	
Hanumanpura	0	376.255736842	626.794756944	778.55152381	
Amarpur	0	382.70987631	1045.79111974	1060.88639212	
=yerrorbars
Delhi3G	21.6233090785	0	580.695607286	712.8955593	
Ukwa	0	202.752642925	215.789318834	357.124049394	
Paraswada	0	80.8408688649	457.004379697	283.765688239	
Jaipur	0	177.344649601	356.207473823	172.648757002	
Delhi	245.818626747	261.373536417	335.208257331	538.786742078	
Samanapur	140.823411515	0	0	279.261663354	
Lamta	193.56461797	0	215.086308071	265.15500558	
Sikar	0	253.521608865	246.297224954	197.653630654	
Dindori	0	218.424367557	332.335778265	694.662080574	
Hanumanpura	0	94.3724631312	339.047044889	273.848637261	
Amarpur	0	103.544566303	343.240888478	253.891364127	
