
=cluster;reliance;idea;airtel;mtnl
colors=light_green,yellow,red,med_blue
=table
title=Last Hop Latency for www.timesofindia.com
yformat=%gms
rotateby=-45
legendx=right
legendy=center
=nogridy
ylabel=latency in ms
xlabel=Locations
# stretch it out in x direction
xscale=1
=table
#	reliance	idea	airtel	mtnl

Delhi3G	166.229053131	0	193.551643351	410.291667354	
Ukwa	0	340.49048265	832.904199029	1324.72234393	
Paraswada	0	263.643890328	903.472393993	1104.42146035	
Jaipur	0	248.252494975	245.775922078	341.197135802	
Delhi	185.547112319	464.157356147	246.800146162	495.978904277	
Samanapur	507.433430524	0	0	812.556721154	
Lamta	556.862972892	0	724.042565302	882.690708333	
Sikar	0	235.036592058	330.684963899	388.610691781	
Dindori	0	182.285348049	235.676458537	964.734847278	
Hanumanpura	0	214.671084249	340.858030405	654.831433628	
Amarpur	0	300.756473214	831.406157895	1111.19485934	
=yerrorbars
Delhi3G	90.5019393904	0	592.662386982	651.502328127	
Ukwa	0	176.804872462	195.080259357	360.103639864	
Paraswada	0	105.549726436	506.089966739	278.412885834	
Jaipur	0	125.266373794	196.945738032	243.933931303	
Delhi	154.436450512	268.958764435	343.089244887	537.071959072	
Samanapur	282.782485618	0	0	557.114225109	
Lamta	260.576773944	0	244.654988809	429.159824482	
Sikar	0	134.864578496	244.359174736	267.625878569	
Dindori	0	194.999787164	325.155758642	775.257785232	
Hanumanpura	0	112.229430443	280.101515111	477.753457638	
Amarpur	0	124.46958036	369.56896575	285.405467923	
