
=cluster;reliance;idea;airtel;mtnl
colors=light_green,yellow,red,med_blue
=table
title=Last Hop Latency inside ISP network for 106.187.35.87
yformat=%gms
rotateby=-45
legendx=right
legendy=center
=nogridy
ylabel=latency in ms
xlabel=Locations
# stretch it out in x direction
xscale=1
=table
#	reliance	idea	airtel	mtnl

Delhi3G	134.025837651	0	339.549980538	644.441821077	
Ukwa	0	303.337304229	917.8550525	978.594259531	
Paraswada	0	240.245920476	913.837492029	787.503461415	
Jaipur	0	236.999379747	178.767074074	241.514092593	
Delhi	277.068143382	470.946950721	345.459312762	605.213089312	
Samanapur	487.757798351	0	0	729.744879859	
Lamta	623.62318845	0	785.390940217	699.507667932	
Sikar	0	245.820215909	340.614402098	289.243195833	
Dindori	0	138.544409938	252.365114176	841.978118402	
Hanumanpura	0	202.486992565	436.668606383	661.140522124	
Amarpur	0	265.049069328	878.303128983	742.308379531	
=yerrorbars
Delhi3G	238.85896282	0	612.376860657	885.001389592	
Ukwa	0	152.860220383	246.105166908	363.888491727	
Paraswada	0	100.240566881	454.016303558	146.174060262	
Jaipur	0	214.194059813	116.249198978	98.3218297095	
Delhi	200.987787783	206.072846405	328.319403211	486.793636755	
Samanapur	326.791663023	0	0	198.082824473	
Lamta	297.257044347	0	165.061016369	168.000503464	
Sikar	0	105.563167726	142.802424516	156.932571228	
Dindori	0	102.984095466	255.472308318	647.359276251	
Hanumanpura	0	61.8931710662	263.342655139	239.70527635	
Amarpur	0	106.281384391	270.341076767	151.758532918	
